id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60
3125,2.2876424736750778e-06,3.1781448228684894e-07,5.2531380134723804e-08,6.077550129823805e-10,3.950551035813987e-05,3.690646011023091e-09,0.00034667475847527385,3.8492240150844736e-07,3.3073540350869735e-08,0.0006312592886388302,0.07728864252567291,0.45471692085266113,2.245711220894009e-05,0.45533910393714905,0.0005056949448771775,6.0183410823810846e-06,1.2290678341742023e-06,4.145992988924263e-07,8.864671485753206e-08,8.706314247319824e-08,8.219236406148411e-06,7.197866693786636e-07,2.451637826084152e-08,0.004797204397618771,0.003027825616300106,2.257449978060322e-07,4.761193395097507e-07,2.671431964529347e-09,2.548102315813594e-07,4.350805549169223e-10,4.2363040847703815e-05,9.524889901513234e-05,2.143887832062319e-05,1.0758483171002808e-07,1.6546725873922696e-06,6.454617729190204e-09,0.0009185957023873925,0.0001186701119877398,6.360215047607198e-05,1.8293305856786901e-06,7.483602360025543e-08,4.836261946472575e-10,0.00017654577095527202,9.483303074375726e-06,1.0624287824612111e-05,9.526690701022744e-05,1.5296105630113743e-05,8.31193336381375e-09,2.7930224177907803e-07,2.9712799687331426e-07,2.8670080198800463e-10,8.923613495426252e-05,0.00012577531742863357,1.2647076800931245e-05,1.77991609007222e-07,3.071179577318617e-08,5.294095473118432e-08,6.947907527088404e-11,0.0014577932888641953,6.676942575722933e-06,1.4082068844345486e-07
3126,4.6781147830188274e-05,2.5819304028118495e-06,0.00010593924525892362,0.00010389441013103351,6.0006418607372325e-06,0.00016952704754658043,1.1641670880635502e-06,1.3993570064485539e-05,1.3468885526890517e-06,2.7761750516219763e-06,2.396191803200054e-06,3.4406596682856616e-07,5.308030459616475e-09,2.8551139052979124e-07,2.706089503590192e-07,2.8489070245996118e-05,1.2639650776691269e-05,1.2111520391044905e-06,3.528666184138274e-06,3.101651486758783e-07,1.1494894351926632e-05,4.1646635509096086e-05,0.0006234218017198145,7.383727643173188e-05,3.1455510907107964e-06,5.274684008327313e-05,0.9973970651626587,3.9920585550135e-05,3.961409866803933e-09,7.6872526122429e-09,1.3679828953172546e-05,1.2630936225832556e-06,2.7298776331008412e-05,4.2935513192787766e-05,1.2495762575781555e-06,2.0753856006194837e-05,5.8209239796269685e-05,3.869613465212751e-06,4.833747198063065e-07,6.4016054679427725e-09,0.0003215669421479106,2.5729788831085898e-05,8.240926035796292e-06,2.1019254745624494e-06,6.379539740919427e-07,2.061152827081969e-06,1.0169867437070934e-06,1.1020867532351986e-05,3.328561797388829e-05,0.00036586643545888364,3.605406891438179e-05,1.5125049230846344e-06,1.751943701222558e-09,6.364037108141929e-05,6.61068843328394e-05,6.50055953883566e-05,1.5051657555886777e-06,6.923896580701694e-05,1.7002897720885812e-06,5.088998477731366e-06,2.0930692699039355e-06
3127,0.001682357513345778,0.031243551522493362,8.373742275580298e-06,6.117412567618885e-07,4.5943666009407025e-06,5.771634096163325e-05,0.10873892158269882,1.015603993437253e-05,5.691636943083722e-06,2.291120154040982e-06,0.0006230264552868903,1.3674342881131452e-05,1.607623380550649e-05,0.0016393039841204882,0.006500657647848129,0.0002612560347188264,0.00021974011906422675,1.6850657630129717e-05,9.333150956081226e-06,3.7677065847674385e-05,2.6710156816989183e-05,6.954514537937939e-05,1.3107325003147707e-08,5.0654372898861766e-05,0.0008771629072725773,3.387230390217155e-05,9.07854046090506e-05,7.502891094191e-05,4.617932972905692e-06,0.0023059993982315063,1.8017217371379957e-06,6.481903983512893e-05,0.0009012009832076728,0.03153097629547119,0.0010897816391661763,1.943396000569919e-06,5.872142355656251e-05,0.01959485374391079,0.0005766866961494088,0.00019400252494961023,2.4885550374165177e-05,9.516987120150588e-06,0.020732248201966286,0.13496346771717072,0.0025943636428564787,0.6250879168510437,2.0124061848036945e-05,0.00021598857711069286,0.0010188904125243425,0.00039596244459971786,2.331043305048297e-07,4.341638486948796e-06,4.1381408664165065e-06,5.10408540321805e-07,0.00018830306362360716,1.1044539860449731e-07,0.0003188832779414952,4.5281819183173866e-08,0.00020864102407358587,0.004239319823682308,0.0013310540234670043
3128,0.0002024898276431486,4.809855340681679e-07,3.6928526242263615e-05,2.5633498808019795e-05,7.966041266627144e-07,2.581578155513853e-05,2.014113761106273e-06,1.0120063052454498e-05,0.00029848067788407207,1.667918149905745e-05,4.8734142183093354e-05,3.985601324529853e-06,1.6317069650995109e-07,4.664502029072537e-08,1.9626465928013204e-06,7.712369551882148e-05,2.4008014065657335e-07,5.925588766331202e-07,9.098434929910582e-07,4.978707011105143e-07,6.976245572332118e-07,1.75662698893575e-05,8.410706868744455e-06,3.362387724337168e-05,4.421449375513475e-06,5.926159246882889e-06,0.9946019053459167,7.326491868298035e-06,1.0194696642429335e-06,2.1330019990273286e-06,1.2114396668039262e-05,4.4969215196033474e-07,0.0004518329515121877,1.534437615191564e-06,1.3367845212997054e-06,2.408066029602196e-05,7.682302384637296e-05,7.059715017021517e-07,3.7435197555168997e-06,6.873039382071511e-08,2.874440724554006e-06,1.6559104096813826e-06,7.980623308867507e-07,1.1817473932751454e-06,1.5420264389831573e-06,6.753079560439801e-06,1.4282875326898647e-06,1.9537154003046453e-05,0.0006391173810698092,0.0020259227603673935,0.00013213380589149892,1.0158381883229595e-05,3.3696528589644004e-07,9.62913986768399e-07,0.00012039228022331372,3.960594312957255e-06,1.9766828529554914e-07,2.8815052246500272e-06,2.722454610193381e-06,1.6236090232268907e-06,0.0010144381085410714
3129,0.0019435134017840028,1.6152522221091203e-05,2.5272988750657532e-06,0.00016425679496023804,6.772246706532314e-05,1.5151473235164303e-05,1.8130083390133223e-06,1.0212872894044267e-06,5.698103450413328e-06,6.577526801265776e-05,9.54022652877029e-06,4.247343895258382e-06,8.749264566176862e-07,3.699827999525951e-08,5.028255145589355e-06,9.749453602125868e-05,5.33894990439876e-06,1.2821309383070911e-06,2.861649227270391e-05,5.640937388307066e-07,2.568068111941102e-06,5.872755082236836e-06,0.00010290111822541803,3.3463443287473638e-06,3.9354385080514476e-05,4.4437983888201416e-06,0.9938971400260925,3.8469184460154793e-07,1.744382416291046e-07,8.56472183841106e-07,1.2728992260235827e-05,7.66859193390701e-06,0.00022187273134477437,4.871205965173431e-05,0.00026151500060223043,3.321398708067136e-06,9.913577741826884e-06,2.1406408734492288e-07,1.280268952541519e-05,5.38300537300529e-06,6.974846087359765e-07,1.1988408914476167e-06,8.847121353028342e-05,7.91055390436668e-06,4.068142800406349e-08,7.715191827628587e-07,1.6513340597157367e-06,1.4059580735192867e-06,0.00021462731820065528,0.00033155575511045754,0.0001284027675865218,8.848225547808397e-07,1.1394212151571992e-07,1.4849831131868996e-05,1.5441686400663457e-06,2.037537797150435e-06,4.4611823568629916e-07,0.0005113343941047788,2.9787528546876274e-05,2.1586872662737733e-06,0.001582225551828742
3130,0.00012965300993528217,9.519608283881098e-06,1.965445790119702e-06,0.00019511673599481583,6.17497519783683e-08,1.0145899068447761e-05,7.116286724340171e-07,1.1882897297255113e-06,5.236846618572599e-07,1.541580161301681e-07,9.531734690426674e-07,8.780430604815592e-09,8.249695326867368e-08,1.5088189031509103e-10,1.3924277482146863e-06,1.094795334211085e-05,1.0105753744937829e-07,3.5192550740248407e-07,2.9355359743021836e-07,5.872700370446182e-08,2.3710338581395263e-08,4.806708147953032e-06,1.1142220728288521e-06,3.3020725709320686e-07,4.835604272557248e-07,1.9243404381086293e-07,0.9978836178779602,2.9598727451229934e-06,2.1857712084738523e-08,7.920996722532436e-06,3.92505171475932e-07,2.710150113216514e-07,0.0002503099967725575,4.843849455937743e-05,1.1922180419787765e-05,3.9570263652422e-06,5.196427991904784e-06,2.8362871162812553e-08,1.913022742883186e-06,4.169364729023073e-07,1.9372350834601093e-07,1.9246426745667122e-06,5.790062687083264e-07,2.546454993535008e-07,1.2283477346386462e-08,3.9936395523909596e-07,1.341784923170053e-07,3.692356403917074e-05,0.0004160089883953333,0.00029057281790301204,0.0002514808438718319,1.9978717347157726e-08,3.751556842956916e-09,1.6739659258746542e-07,1.4827911400061566e-05,2.070468418935434e-08,6.705750621449624e-08,9.312395263805229e-07,6.145679662949988e-07,4.193832410237519e-07,0.0003969833778683096
3131,0.0008874846389517188,7.846641528885812e-05,0.00013761315494775772,0.0005371778970584273,4.943548628943972e-05,1.556095594423823e-05,2.939240630439599e-06,3.972918420913629e-05,1.6377791780541884e-06,1.5382320270873606e-05,7.641476258868352e-06,2.3840084395487793e-06,3.2127289273375936e-07,3.860786819132045e-07,1.025584538183466e-06,0.00011754666775232181,0.0014535115333274007,2.948423207271844e-05,0.00010032018326455727,2.618127155074035e-06,2.1284984086378245e-06,6.616032806050498e-06,0.005170115269720554,3.8242949813138694e-05,0.0003079314192291349,4.287200135877356e-05,0.9154282808303833,2.6147321477765217e-05,2.8515279026919416e-08,1.427045503987756e-06,0.00018292208551429212,3.0594714189646766e-05,4.414348950376734e-05,0.00022564288519788533,0.002651865128427744,1.752572279656306e-05,7.010568424448138e-06,5.41975623491453e-06,1.167090522358194e-05,4.890877107754932e-07,0.00021674604795407504,9.891553781926632e-05,0.0001602628908585757,1.9869665266014636e-05,2.6875301273321384e-07,4.035104666400002e-06,5.6451535783708096e-06,8.094352779153269e-06,0.00010564810509094968,0.0001615167857380584,0.00026685436023399234,1.0828086942638038e-06,1.6419900106257046e-08,0.00026003544917330146,2.5754790840437636e-05,7.68983500165632e-06,3.3980468288064003e-06,0.070663683116436,0.00014976745296735317,3.1741778911964502e-06,0.0001557596551720053
3132,4.7014276788104326e-05,0.0033492210786789656,5.929543931415537e-06,5.5693664791078845e-08,1.3864262200513622e-06,3.8390702172819147e-08,7.80992104409961e-06,3.2035702588473214e-06,9.779676624077638e-09,1.282358681464757e-07,8.567057818709145e-08,3.498283263070334e-07,3.6710425810326797e-09,1.4569743598258356e-06,2.931442422138275e-09,1.3525950635084882e-06,0.9937993884086609,1.8959404769702815e-05,5.463980983222427e-07,8.15149689969985e-08,2.2224759810285377e-09,1.3386456032549177e-07,3.273133302172937e-07,2.6616186232786276e-07,8.569323654228356e-06,3.5103553273074795e-06,0.0004171461914665997,1.9709266780409962e-05,3.5240210749520884e-10,9.510152381153603e-07,5.0477006880100816e-05,9.711310667626094e-06,4.343946358176254e-08,0.0012713978067040443,0.0002708533138502389,3.8578839678393706e-08,4.4432432844132563e-08,0.00043441710295155644,5.565353831116227e-07,4.944767262315963e-09,8.952712232712656e-05,2.8952422326256055e-06,2.1393072529463097e-05,2.9550906219810713e-06,3.3973643098761386e-07,3.098577872151509e-05,8.845076138186414e-08,3.001388904522173e-06,6.107783292463864e-07,5.830427340924871e-08,1.6124392487881778e-08,6.22953155726691e-09,1.163240198609472e-10,8.356911394002964e-07,4.54765768154175e-06,4.969439970636813e-09,3.3754051855794387e-06,0.00010709163325373083,5.306419552653097e-07,2.8581166588992346e-07,6.286366442509461e-06
3133,3.3721966019584215e-07,1.215724864778167e-06,1.0285634743922856e-06,3.389053926383667e-09,4.1542494955137954e-07,1.230179577760282e-06,3.384937130590515e-08,1.0829660823219456e-05,0.9882181286811829,1.9480328461440877e-08,1.2638757652894128e-05,1.3880619462725008e-06,1.4839598994065284e-10,1.2436163210338691e-08,4.544690845875721e-09,3.720539461937733e-05,9.89041204491059e-09,2.494582759027253e-06,5.080445362182218e-07,2.9695981993427267e-06,2.7122331403006683e-07,5.370485496314359e-07,3.5787636742945494e-10,5.675368015545246e-07,1.9159658393164136e-07,1.6646903532091528e-05,0.0032463856041431427,7.796979843988083e-07,0.00782959908246994,1.3894443327444606e-05,2.655794014572166e-05,1.7583957623301671e-09,7.571401511086151e-05,4.161603950336712e-09,1.5535024655566332e-10,4.1086613578045217e-07,4.873941179539543e-06,6.554665787916747e-08,4.325657165793473e-09,1.027370455375376e-08,2.1471907984960126e-06,2.329514927623677e-07,2.9438074200527353e-09,3.787403812793855e-08,3.6716872273245826e-05,2.0515441065072082e-05,4.525964868662413e-06,6.8443341660895385e-06,0.00023053197946865112,0.00010499989002710208,1.7816257241065614e-05,3.840169995328324e-07,1.2169834917585831e-08,8.162674980383144e-10,7.2400957833451685e-06,2.5561039507238092e-08,2.818685551631006e-08,7.043406413664854e-10,3.473872967063585e-09,6.5373305915272795e-06,5.4454059863928705e-05
3134,1.956193500518566e-06,0.00024528411449864507,1.9408003026910592e-07,1.0068313294198106e-08,9.542568124576434e-12,2.4786395158571395e-10,0.26892510056495667,1.022964397634496e-07,1.0027180863403373e-08,2.6025379185057318e-08,6.4211476136222245e-09,1.508661817695156e-08,8.44477465733462e-09,1.2295444662413502e-07,2.014246547332732e-07,7.902023213546272e-08,8.281128316411923e-08,5.737613939515995e-09,2.562543233164405e-11,2.940032439724405e-09,1.747036071364505e-09,3.406819450901821e-05,1.6178530954161219e-12,1.969442742222327e-08,9.241828413664166e-10,1.9509359461267195e-08,1.1865684257372777e-07,0.002360550221055746,7.93305687807333e-08,1.8327076531932107e-06,3.7314003975552623e-07,2.0018680402245081e-07,4.5146529714656936e-07,2.183861170124146e-06,1.5325720692516143e-09,1.0664882665878395e-07,9.437880362384021e-05,0.0003693286853376776,6.82188897371816e-07,1.9802185136086337e-07,3.888016308906117e-08,8.414579033555469e-10,7.9387723062041e-09,3.614917147842789e-07,2.937012482107093e-07,1.7596548786968924e-06,5.9499409843510875e-09,0.7278452515602112,1.7040811144397594e-05,5.9714948292821646e-06,8.717388616519273e-11,6.90464929675727e-08,4.612386028668425e-09,1.0235646774603424e-09,9.078939183382317e-05,1.697237350661851e-09,3.4636875057003635e-07,7.877855336927038e-15,7.011411416735225e-12,2.5874516040858e-07,1.848948077975976e-10
